dataset,run_index,issuekey_xi,issuekey_xj,title_xi,description_xi,title_xj,description_xj,predicted_Yi,actual_Yi,storypoint_xi,storypoint_xj,request_started_at,request_finished_at,request_runtime_seconds,raw_response
duracloud,5,DURACLOUD-962,DURACLOUD-881,SyncTool chunk size settings should be multiples of 1000,"In the rest of DuraCloud, GB is defined as a multiple of 1000 (a decimal representation.) The Sync Tool currently uses a multiple of 2 (decimal representation). The Sync Tool should be updated to set the GB value to 1000^3.",Cannot configure or turn off logging of Retrier in ContentStoreImpl,"The ContentStoreImpl currently has hardcoded settings for how it logs errors encountered during ""retries"".  Unfortunately, this is not ideal for all use cases of the API.  For example, in the Replication Task Suite, we use ContentStoreImpl.getContentProperties() method as a way to tell whether content already exists in DuraCloud. If that content does not exist, we expect to receive a NotFoundException. This lets us perform logic like: ""If content exists in DuraCloud, see what checksum DuraCloud reports. If DuraCloud checksum differs from local checksum, re-upload the content.""  Unfortunately, however, getContentProperties() logs this same warning message to log4j 4 times in a row (1 + 3 retries) if the content does NOT yet exist in DuraCloud:  2014-07-14 16:46:28,336 WARN  org.duracloud.client.ContentStoreImpl @ Error attempting to get properties 'ITEM@10673-10.zip' in 'dspace-dev-backup' due to: Response code was 404, expected value was 200. Response body value: null  This causes the logs for the Replication Task Suite to actually fill up with unnecessary warnings from the DuraCloud v3.1.1 API. For example, anytime we want to upload NEW content to DuraCloud, we first check if it already exists (which logs that error x 4) before the new content is uploaded. The logged warnings would cause unnecessary worry for anyone looking at the logs -- in reality they are harmless in this scenario, as the content obviously doesn't exist before it is first uploaded.  It looks like the WARN message is generated by ""doGetContentProperties"" here: https://github.com/duracloud/duracloud/blob/master/storeclient/src/main/java/org/duracloud/client/ContentStoreImpl.java#L904  It is then repeated 4 times as a ""log.warn"" in the default execute() method (which is configured to do 3 retries): https://github.com/duracloud/duracloud/blob/master/storeclient/src/main/java/org/duracloud/client/ContentStoreImpl.java#L216  Ideally, there should be some way to configure the logging in the ContentStoreImpl. I like that this same task is retried 3 times. But in many scenarios, I'd rather it just throw me a final Error if all retries failed, rather than logging the same error message multiple times in a row.   If logging cannot be easily configurable, then switching the default execute() method to just do a ""log.debug"" would be better. That way I can see the underlying error if I turn on debugging, but by default my logs don't get filled with the same errors repeated.  NOTE: This was discovered while attempting to upgrade the DSpace Replication Task Suite to use DuraCloud API version 3.1.1 (JARS: storeclient, storeprovider, common). Unfortunately, until logging is cleaned up in some way, it's unlikely I'll release the upgraded Replication Task Suite code.",-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:02Z,862.727,"{""Decision"": -1}"
duracloud,5,DURACLOUD-1006,DURACLOUD-969,Investigate automate deployment to beanstalk,"As a first step, it would be very helpful if commits to development version were automatically deployed to a test beanstalk environment.  Additionally it would be good if integration tests were run as part of that process.    NB: Since dependencies such as duracloud-db have *-SNAPSHOT versions while each duracloud instance is in development,  it would be good if duracloud-db commits also trigger a rebuild of duracloud and management-console.",SyncTool fails to connect when using a password with special characters,"When a DuraCloud user sets their password to a value which includes special characters they are able to log in to the DuraCloud UI just fine, but attempting to connect using the command line SyncTool results in a stacktrace like the following:    Starting up the Sync Tool ...Exception in thread ""main"" java.lang.RuntimeException: Could not create connection to DuraCloud (test.duracloud.org:443/durastore). Cause: invalid credentials. Check your username and password and try again.          at org.duracloud.client.util.StoreClientUtil.createContentStore(StoreClientUtil.java:42)          at org.duracloud.sync.SyncTool.startSyncManager(SyncTool.java:154)          at org.duracloud.sync.SyncTool.runSyncTool(SyncTool.java:294)          at org.duracloud.sync.SyncToolInitializer.runSyncTool(SyncToolInitializer.java:34)          at org.duracloud.sync.SyncToolInitializer.main(SyncToolInitializer.java:23)          at org.duracloud.syncui.SyncSelector.main(SyncSelector.java:33)    An example password which provokes this issue is: H89v$2oRlaD?5Qe\YT3j. This password works fine with the SyncTool if all special characters are removed (H89v2oRlaD5QeYT3j), but fails if any remain.    Once fixed, this needs to be tested in the SyncTool UI, the Retrieval Tool, as well as the chunk, stitch, and sync-optimize tools.",1,1,4,1,2026-05-14T20:44:39Z,2026-05-14T20:59:02Z,863.419,"{""Decision"": 1}"
duracloud,5,DURACLOUD-919,DURACLOUD-959,Durastore init xml is incorrect in the documentation.,This chunk is not right.    <storageProviderAccounts>    <storageAcct ownerId='0' isPrimary='true'>...</storageAcct>    <storageAudit>...</storageAudit>    <millDbConfig>...</millDbConfig>  </storageProviderAccounts>    millDbConfig and storageAudit should be siblings of storageProviderAccounts.    See xml document for correct format.,Beanstalk: Set up topic subscription on DuraStore init,"On DuraStore init, an SNS topic subscription is set up. The SNS connection details are stored in the MC DB. When a message comes through that subscription, it picks up what changes were made and updates local cache.",-1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:03Z,863.548,"{""Decision"": -1}"
duracloud,5,DURACLOUD-986,DURACLOUD-890,Duradmin must be aware of AccountChangeEvents,,Problem running the latest synctool installer works on osx mavericks,"Michele was having trouble launching the installer 3.1.1 on Mavericks.  At first it seemed that the problem was the lack of java.  Danny had her install java 8.  Still no luck.  Danny was able to reproduce: Symptoms:   After downloading the latest synctool installer (3.1.1), double clicking on the icon appears to do nothing.  The system log is showing this output less than completely helpful output:  Sep 29 15:54:30 panna com.apple.launchd.peruser.501[241] (com.bitrock.appinstaller.81696[42342]): Job failed to exec(3) for weird reason: 13 Sep 29 15:54:30 panna Finder[259]: 8837325: Attempting to SIGCONT to pid #42342 failed, with errno=#3, or the process failed to actually start Sep 29 15:54:30 --- last message repeated 2 times ---",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:04Z,864.852,"{""Decision"": 1}"
duracloud,5,DURACLOUD-884,DURACLOUD-833,Better handling for content files added with an incorrect checksum,"Currently when a content item is added to a storage provider via a PUT content REST call, if the checksum included with that content item does not match the checksum computed by the provider, a 500 response is generated, and the file itself remains on the storage provider.  This task is to: 1. Ensure that if content fails the checksum check, it is either not added to or is removed from the space. 2. Return a response with an error code and body text that better describes the issue.",synctoolui: unchecking options in configuration tab causes 404 error,The problem:  the controller dependends on the presence of property name in query param while uncheck form fields are not sent as empty values.,1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:59:04Z,865.038,"{""Decision"": 1}"
duracloud,5,DURACLOUD-949,DURACLOUD-842,Beanstalk: Connect DuraStore to MC database,"In order to have all of the information that is needed, DuraStore in beanstalk will need to have a direct connection to the MC database. Much of the code for setting up this connection should be already available from the MC or Mill (share/reuse where possible).    Options for getting the database connection information:  - As system properties specified in JAVA_OPTS (using beanstalk environment variables, note that there is a 256 character limit)  - Use JAVA_OPTS to point to a config file S3 URL, and pull that in on startup.    In order for the DuraStore calls to complete quickly, and to keep the database load down, information from the DB should be cached. This could be done preemptively or lazily, but in either case, there will need to be handling for invalidation, to ensure updates to the database are picked up.",DurAdmin: Uploaded files should include same metadata as generated by Sync Tool,"When adding files, the Sync Tool captures metadata for the files. DurAdmin should capture the same metadata. The metadata items created by the Sync Tool includes: - creator - content-file-last-accessed - content-file-path - content-file-modified - content-file-created",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:04Z,865.115,"{""Decision"": 1}"
duracloud,5,DURACLOUD-824,DURACLOUD-1017,Sync Tool: Ability to restart on system reboot,"This task is to provide a way, on Windows, Mac, and Linux systems for a Sync Tool that is running on shutdown to restart and continue running after a system restart.",SyncTool chunking error,I have an issue chunking files larger than the max size:     ERROR 2016/05/07 02:46:37 [pool-3-thread-2] (SyncWorker.java:68) [run()] - Exception syncing file /srv/perkins/duracloud/spaces/repository.duke.edu-dev/BINARIES/d4/a6/22/d4a622b5a2a64e750e3e01abaf687eceebfe06d5 was MaxChunkSize must be multiple of 1024: 1000000000   org.duracloud.common.error.DuraCloudRuntimeException: MaxChunkSize must be multiple of 1024: 1000000000           at org.duracloud.chunk.ChunkableContent.calculateBufferSize(ChunkableContent.java:93) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.chunk.ChunkableContent.<init>(ChunkableContent.java:61) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.chunk.ChunkableContent.<init>(ChunkableContent.java:53) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.chunk.FileChunker.doAddContent(FileChunker.java:226) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.chunk.FileChunker.addContent(FileChunker.java:152) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.sync.endpoint.DuraStoreChunkSyncEndpoint.addUpdateContent(DuraStoreChunkSyncEndpoint.java:164) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.sync.endpoint.DuraStoreSyncEndpoint.addUpdateContent(DuraStoreSyncEndpoint.java:304) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.sync.endpoint.DuraStoreSyncEndpoint.doAddContent(DuraStoreSyncEndpoint.java:262) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.sync.endpoint.DuraStoreSyncEndpoint.syncFileAndReturnDetailedResult(DuraStoreSyncEndpoint.java:229) ~[duracloudsync-3.7.3.jar:na]           at org.duracloud.sync.mgmt.SyncWorker.run(SyncWorker.java:65) ~[duracloudsync-3.7.3.jar:na]           at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [na:1.8.0_91]           at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [na:1.8.0_91]           at java.lang.Thread.run(Thread.java:745) [na:1.8.0_91],1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:59:04Z,865.121,"{""Decision"": 1}"
duracloud,5,DURACLOUD-1003,DURACLOUD-1048,root URI does not  redirect to /duradmin/ in 4.0.0 on beanstalk,https://<account>.duracloud.org does not redirect to  https://<account>.duracloud.org/duradmin as it does in the current production 3.x line.,Tags for USER role with read-only permission are presented with no spaces,"When a user with USER role is given read access to a space, they are able to see the content, but when they select the content in the UI, the list of tags are listed with no space between the tags, so they all appear as if they are a single word.    Example: If the tags on a file are ""test"", ""popcorn"", and ""bicycle"", then they are displayed as ""testpopcornbicycle""",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:04Z,865.343,"{""Decision"": 1}"
duracloud,5,DURACLOUD-959,DURACLOUD-928,Beanstalk: Set up topic subscription on DuraStore init,"On DuraStore init, an SNS topic subscription is set up. The SNS connection details are stored in the MC DB. When a message comes through that subscription, it picks up what changes were made and updates local cache.",Allow user-level users to see bit integrity notice and manifest button,Users with USER role should be able to see the bit integrity notice and should be able to see and use the space manifest button. Currently these are only available to users with ADMIN role or above.,1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:59:05Z,866.271,"{""Decision"": 1}"
duracloud,5,DURACLOUD-1045,DURACLOUD-874,Use Manifest to Count items and Bytes for Glacier for Storage Stats,,SyncToolUI: Option to include prefix,DURACLOUD-869 added a prefix option to the SyncTool. This task is to provide a way for users of the UI to make use of that new feature.,1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:06Z,866.496,"{""Decision"": 1}"
duracloud,5,DURACLOUD-1016,DURACLOUD-915,Refactor storage report API endpoints to be more consistent with the rest of the DuraCloud API,"Current API endpoints:    # Provides a listing of totals for content in a space over a time range  /storagestats/timeseries ? spaceID & storeID & start & end    # For a single day, provides a list of report details for each space in a store  /storagestats/snapshot-by-day ? storeID & date    Should be changed to:    # Summary of a space, listed by day  /report/space/{spaceID} ? storeID & startDate & endDate    # Summary of a store, listed by day  /report/store ? storeID & startDate & endDate      # Summary of a store (for a single day), listed by space  /report/store/{date} ? storeID    - storeID should be optional, default to primary store    Note: No changes need be made to the functionality, just to the REST endpoints.",SyncTool UI: Add warning about use of the sync deletes feature,It has been noted several times that the sync deletes feature in the SyncTool can be dangerous. It provides the opportunity for a user to delete their entire corpus of content if it's not used carefully.    This task is to add a warning dialog when anyone selects the option to turn on the sync deletes feature which describes the dangers and asks them if they are sure this is what they would like to do.,1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:07Z,867.517,"{""Decision"": 1}"
duracloud,5,DURACLOUD-1015,DURACLOUD-1007,Add restful error handling to the Storage Report REST API,Currently failures are returning 500 errors.,Make MC able to read properties from S3,,-1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:07Z,867.522,"{""Decision"": -1}"
duracloud,5,DURACLOUD-914,DURACLOUD-986,Remove extra authentication provider from duradmin security config,"<authentication-provider user-service-ref=""userDetailsSvc""/>",Duradmin must be aware of AccountChangeEvents,,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:07Z,867.524,"{""Decision"": -1}"
duracloud,5,DURACLOUD-989,DURACLOUD-1046,Changes to users in management console does not always trigger update in duracloud,The following scenarios appear not to cause a cache update in duracloud:    1. Removing a user from an account  2. Adding a new user to an account  3. Updating a user's rights on an account.    also: double check deleting a user from all accounts works.,Error message on Chronopolis provider says DPN,"If a communication or other error occurs within the Chronopolis provider, an error dialog is shown that includes the text: ""DuraCloud is not currently able to connect to DPN"".     This error continues to make sense for the DPN provider, but not for the Chronopolis provider. Making the error more generic, so that it could apply to either provider, would be sufficient.",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:07Z,868.028,"{""Decision"": 1}"
duracloud,5,DURACLOUD-983,DURACLOUD-894,Durastore:  TaskProviderFactory is not aware of global account repo,"With the recent beanstalk-oriented changes, any durastore instance can serve requests for any account.    However it appears that the TaskProviderFactoryImpl is not aware of these changes.  It is still thinking that it must be initialized externally as opposed to reading from the global account store.",Make org.duracloud.common.DateUtil  threadsafe,Neither parse nor format operations are threadsafe.,1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:08Z,868.537,"{""Decision"": 1}"
duracloud,5,DURACLOUD-967,DURACLOUD-946,Remove storage report generation code,"Remove duraboss, reporter, report client, and any dependencies on these modules.",Use CloudWatch rather than DuraBoss to generate storage reports,"Cloudwatch now provides metrics for S3, providing a daily total of files and total size per bucket in an account. We need to use this rather than running DuraBoss for reporting, at least on S3 and Glacier stores. Ideally we can discontinue the use of DuraBoss completely.",1,-1,1,5,2026-05-14T20:44:39Z,2026-05-14T20:59:08Z,869.257,"{""Decision"": 1}"
duracloud,5,DURACLOUD-860,DURACLOUD-846,Remove all services dependencies from duradmin,,Update to the latest JClouds,In DuraCloud release 2.4 an issue with the JClouds library that was used (the latest at the time) was that it would not perform reauthentication when the auth token expired. This required a work around in DuraStore. The issue has now been fixed: https://issues.apache.org/jira/browse/JCLOUDS-178.  This task is to update to the latest JClouds library when possible.,1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:08Z,869.261,"{""Decision"": 1}"
duracloud,5,DURACLOUD-897,DURACLOUD-919,Add REST API for Accessing Bit Integrity Reports in DuraStore,"The rest api should support a call to get the last bit integrity report for a space.  It should include, along with the body of the latest report, the status of the report (success if all went well, failure if there are errors) as well as the date the report was completed.  The properties should be accessible through a HEAD call, while the content (as well as properties) will be accessed with a GET.",Durastore init xml is incorrect in the documentation.,This chunk is not right.    <storageProviderAccounts>    <storageAcct ownerId='0' isPrimary='true'>...</storageAcct>    <storageAudit>...</storageAudit>    <millDbConfig>...</millDbConfig>  </storageProviderAccounts>    millDbConfig and storageAudit should be siblings of storageProviderAccounts.    See xml document for correct format.,1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:08Z,869.262,"{""Decision"": 1}"
duracloud,5,DURACLOUD-882,DURACLOUD-848,Fixity check green bar not being displayed,The green bar that show the date of the last fixity check is not being displayed in DuraCloud 3.1. This feature needs to be re-instated as the new bit integrity system is put in place to allow users to see the dates of health checks.,Bulk Select/Delete Tool,"Several customers have requested the need for a tool that will allow them to perform a bulk delete of a subset of content in a space. They need a tool that will allow them to, first, specify which content to delete from a space and then, second, perform a bulk delete for that content.",-1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:59:09Z,869.609,"{""Decision"": -1}"
duracloud,5,DURACLOUD-868,DURACLOUD-978,Upgrade from Maven2 to Maven3,Upgrade from Maven2 to Maven3. Update POMs to be compatible with Maven3.  Fix all build warnings and errors.,Bit Integrity Report REST call incorrectly returns 204 code when space is not found.,It should be returning 404,1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:59:09Z,870.04,"{""Decision"": 1}"
duracloud,5,DURACLOUD-968,DURACLOUD-851,Beanstalk: Connect DurAdmin to MC database and allow for calls to any account,DURACLOUD-949 and DURACLOUD-951 updated DuraStore to connect to the MC database and pull the information needed to work for all DuraCloud accounts. This work also involved caching the database information and refreshing that cache on change notificatoin. This task is to carry that work forward into a similar capability for DurAdmin.,Add CORS headers to apache config in new AMI,Add the CORS headers to the apache config when the new ami is built:  See  https://jira.duraspace.org/browse/DPS-23 for modifications.  This change enables api calls to be made from javascript hosted on other domains.,1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:10Z,870.991,"{""Decision"": 1}"
duracloud,5,DURACLOUD-859,DURACLOUD-911,Modify SpaceWriteAccessVoter.java so that the primary storage provider is inferred when no storeId is specified in the URL.,,Failure with space and %20 in content ID on SDSC,"Several failures have been noted recently in the mill when attempting to perform a duplication of a content item with a content ID that includes ""%20"" in the content ID from Amazon to SDSC. (Note that %20 is the url encoding for a blank space.) The attached file is a set of errors from the mill dead letter queue.    I was able to reproduce the issue by attempting to create a content item in SDSC with the name: ""test-file spaces%20percents.txt"". Note that I did not see an issue with ""test-file spaces.txt"" or ""test-file%20percents.txt"", so it would appear that the combination of the two characters (an actual space, and ""%20"") is necessary to provoke the issue.",-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:11Z,871.816,"{""Decision"": -1}"
duracloud,5,DURACLOUD-939,DURACLOUD-831,Relax check for existing content ID on streaming url request,"In order to successfully stream an mp3 file through Cloudfront, the file must be stored with the "".mp3"" extension, but the task call to generate the URL must leave the extension off of the file.    Example: If a file is named ""myAudioFile.mp3"", it should be stored in DuraCloud (S3 provider) with that name. To stream that file, the content ID would be specified as: ""myAudioFile"", without the extension.    Right now there is a check in the task calls to create URLs to verify that the specified content ID actually exists. In the example above, this causes problems because the stored file name and the ID provided for the get URL call differ.    This task is to change the task code to skip the content ID check altogether. This will also allow for generating URLs for content items which have not yet been uploaded (but for which the IDs are known).    Note that I've only tested this with secure streaming, but expect it will work the same with open streaming.",Support multiple instances of synctool ui on one machine,"Currently the synctoolui assumes only one user per machine will be using the synctool.  If this assumption is incorrect, we may need to look into adding port negotiation into the installer mix to enable multiple installs of the synctoolui on a single machine.",-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:11Z,871.824,"{""Decision"": -1}"
duracloud,5,DURACLOUD-995,DURACLOUD-975,Beanstalk:  ACLStorageProvider must be reloaded on ACL change,"ACLs are currently cached in the ACLStorageProvider in order to improve performance of space reads.  This works fine when a single instance of ACLStorageProvider can be assumed.  However in beanstalk mode we expect that each node may have a copy of the same ACLStorageProviderCache.  Changes to groups or users that occur in the management console will generate a notification to all of these instances.  However,  changes to the permissions made via Duradmin or the Durastore API must also cause nodes to reload their caches.      One approach to resolve the issue will be to have the ACLStorageProvider generate a notification to the other nodes.    It might be useful to include the source IP address in the notification so that message receivers can opt to ignore messages received from themselves.",Remove dashboard from duradmin,No longer supported.,1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:59:11Z,872.103,"{""Decision"": 1}"
duracloud,5,DURACLOUD-833,DURACLOUD-844,synctoolui: unchecking options in configuration tab causes 404 error,The problem:  the controller dependends on the presence of property name in query param while uncheck form fields are not sent as empty values.,Sync Tool: Uninstalling with app running (on Windows) pops up error dialog,"If the sync tool is uninstalled while the application is running, the uninstall works properly, the application is stopped and all files are removed as expected, but an error dialog is popped up stating ""Program ended with an error exit code"".   This popup does not show up if the application is not running when the uninstaller is run.  The dialog is popped up when the command: ""taskkill /f /t /im duracloudsync.exe"" is run by the uninstaller.  In testing for the 2.4 release I found that if the taskkill command is run without the ""/f"" force flag, the error dialog does not pop up and the exe process stops (the icon is removed from the task bar), but the java process continues to run, so the application is still available. If the command above, with the force flag is then run, the java app is stopped without a popup dialog. This is why a second call was added to the uninstaller, to try running without the force flag first. Unfortunately, this did not work, the error dialog remains.",-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:12Z,872.661,"{""Decision"": -1}"
duracloud,5,DURACLOUD-916,DURACLOUD-980,Secure streaming cannot be turned back on in DurAdmin,"If a space is set to secure streaming it shows up in DurAdmin as having streaming turned on. If, however, you then turn streaming off via DurAdmin and later attempt to turn it back on again, it fails with an error: ""Task enable-streamingis not supported"". This works fine with a space set to open streaming.",OpenstackProvider marker and prefix params are not url encoded on space listing calls,This problem applies to both get spaces and get spaces chunked calls.  It appears that this problem was addresses for get content calls.  So the OpenStackStorageProvider performs a url encode as well as some other encoding magic to get things to work properly.   These issues were identified for  jclouds 1.8.0 (the version we're using) in this jira: https://issues.apache.org/jira/browse/JCLOUDS-217 .  According to the issue details it was resolved in jclouds 2.0.0.   Short term solution is to apply the fix to the OpenStackStorageProvider.  I believe the longer term fix is to upgrade to jclouds 2.0.0.  That later fix will likely be somewhat involved since there were major api changes between 1.x and 2.x.,-1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:12Z,873.323,"{""Decision"": -1}"
duracloud,5,DURACLOUD-841,DURACLOUD-939,Image gallery viewer,"In a cloud service strategy meeting on Aug 6, 2013 (https://wiki.duraspace.org/display/DSPINT/2013-08-06+-+Cloud+Service+Strategy) there was a discussion about a need expressed by UNC to have a way to view images in DuraCloud as a gallery, in order to aid in the finding of images in their collection.  I was thinking that this could be accomplished with an html/css/javascript app that is stored in one of the user's spaces, and allows them to select a space (if that's actually necessary, could be hard coded to the one that is their image library) and view a set of images. The javascript would need to make calls to the DuraCloud REST API to get the list of content items and display each one. The images would likely be scaled down a bit, to make browsing easier, and clicking on them would display the (slightly) larger size. The REST API would also be used to allow paging through the content items (and not trying to display too many at once). The option to specify a prefix for filtering would need to be there, and the user would need to be able to see the full content ID of the item they are viewing, since that will be the link back to the full size archival image on their internal system.  There is an expectation that the UNC folks will be generating the necessary low-res images that would be viewed through this gallery viewer, and would load those images into a DuraCloud space.",Relax check for existing content ID on streaming url request,"In order to successfully stream an mp3 file through Cloudfront, the file must be stored with the "".mp3"" extension, but the task call to generate the URL must leave the extension off of the file.    Example: If a file is named ""myAudioFile.mp3"", it should be stored in DuraCloud (S3 provider) with that name. To stream that file, the content ID would be specified as: ""myAudioFile"", without the extension.    Right now there is a check in the task calls to create URLs to verify that the specified content ID actually exists. In the example above, this causes problems because the stored file name and the ID provided for the get URL call differ.    This task is to change the task code to skip the content ID check altogether. This will also allow for generating URLs for content items which have not yet been uploaded (but for which the IDs are known).    Note that I've only tested this with secure streaming, but expect it will work the same with open streaming.",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:13Z,873.47,"{""Decision"": 1}"
duracloud,5,DURACLOUD-972,DURACLOUD-940,Remove integration-test and unit-test-db modules,"The tests in the integration-test module have been disabled since 4/25/2011. The most important of these, the tests for storage provider connections, have been recreated in the ""integration"" module. Many of the remaining tests are likely far out of date.    This task is to review the test in integration-test, move those which have real value to the integration module, then remove integration-test and its dependent unit-test-db from the codebase.",Bit Integrity Reports are not showing up in duradmin for secondary providers.,"(from an email from bbranan)  I was looking at some bit integrity results this morning and noticed in all of the accounts I looked at (colum, icpsr, and demo), that there are no green bit integrity bars on any of the spaces in any secondary providers. I spot checked a few, and there are successful bit report entries for those spaces in the mill db, they just aren't being shown in the UI.    When I select a space on SDSC providers in duradmin, it takes a while for the space to load. It appears to be attempting to get the bit integrity report, but it fails to do so. Looking at the logs, I see consistent errors like this:    ERROR  2015/09/11 13:26:40 [ajp-bio-8009-exec-25212] (SpaceController.java:117) [populateBitIntegrityResults()] - failed to populate bit integrity results due to error:Error attempting to get bit integrity report  properties 'carissa-folder-test' due to: Response code was 500, expected value was 200. Response body value: null  org.duracloud.error.ContentStoreException: Error attempting to get bit integrity report properties 'carissa-folder-test' due to: Response code was 500, expected value was 200. Response body value: null          at org.duracloud.client.ContentStoreImpl.getBitIntegrityReportProperties(ContentStoreImpl.java:1214) ~[storeclient-3.3.0.jar:na]          at org.duracloud.duradmin.spaces.controller.SpaceController.populateBitIntegrityResults(SpaceController.java:109) [SpaceController.class:na]          at org.duracloud.duradmin.spaces.controller.SpaceController.get(SpaceController.java:96) [SpaceController.class:na]",-1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T20:59:13Z,873.964,"{""Decision"": -1}"
duracloud,5,DURACLOUD-839,DURACLOUD-995,Retrieval Tool:  Verify chunked manifests when generating prechunked listing,"It would be nice if we could tell the retrieval tool to verify that the manifest points to a complete set of chunks and that the chunk md5s match the manifest md5s.    This will be a handy addition to  https://jira.duraspace.org/browse/DURACLOUD-837 and https://jira.duraspace.org/browse/DURACLOUD-838  In verify mode, it would probably be a good idea to add a couple of columns to the output: verification status (success, failure) and an explanation column where there is a problem.",Beanstalk:  ACLStorageProvider must be reloaded on ACL change,"ACLs are currently cached in the ACLStorageProvider in order to improve performance of space reads.  This works fine when a single instance of ACLStorageProvider can be assumed.  However in beanstalk mode we expect that each node may have a copy of the same ACLStorageProviderCache.  Changes to groups or users that occur in the management console will generate a notification to all of these instances.  However,  changes to the permissions made via Duradmin or the Durastore API must also cause nodes to reload their caches.      One approach to resolve the issue will be to have the ACLStorageProvider generate a notification to the other nodes.    It might be useful to include the source IP address in the notification so that message receivers can opt to ignore messages received from themselves.",-1,-1,1,3,2026-05-14T20:44:39Z,2026-05-14T20:59:13Z,873.999,"{""Decision"": -1}"
duracloud,5,DURACLOUD-911,DURACLOUD-888,Failure with space and %20 in content ID on SDSC,"Several failures have been noted recently in the mill when attempting to perform a duplication of a content item with a content ID that includes ""%20"" in the content ID from Amazon to SDSC. (Note that %20 is the url encoding for a blank space.) The attached file is a set of errors from the mill dead letter queue.    I was able to reproduce the issue by attempting to create a content item in SDSC with the name: ""test-file spaces%20percents.txt"". Note that I did not see an issue with ""test-file spaces.txt"" or ""test-file%20percents.txt"", so it would appear that the combination of the two characters (an actual space, and ""%20"") is necessary to provoke the issue.",Make Audit and Manifest REST methods consistent with other durastore calls,"Namely, make sure that storeID parameter can be null and if so, the primary storage provider is used.",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:13Z,874.139,"{""Decision"": 1}"
duracloud,5,DURACLOUD-848,DURACLOUD-952,Bulk Select/Delete Tool,"Several customers have requested the need for a tool that will allow them to perform a bulk delete of a subset of content in a space. They need a tool that will allow them to, first, specify which content to delete from a space and then, second, perform a bulk delete for that content.",Beanstalk: Handling of roots,"DuraStore through beanstalk will no longer have access to a single root user. Instead it will need to allow any user with the root role to have root-level access. This work is to ensure that root user access works properly.    Since DuracloudUser has a root boolean property, we need to take that into account when loading user details managers from the global account repo. Currently we are relying on ROLE_ROOT associations in the account rights.",1,-1,1,2,2026-05-14T20:44:39Z,2026-05-14T20:59:14Z,875.186,"{""Decision"": 1}"
duracloud,5,DURACLOUD-863,DURACLOUD-971,Remove ActiveMQ,This work is to remove the use of ActiveMQ in DuraCloud. Storage events should be now captured by the AuditStorageProvider.,Add REST API call to retrieve latest fixity report for a given space,"As discussed in DPS-123, Jim Tuttle from Duke needs a way to easily retrieve bit integrity reports generated by the DuraCloud Mill. This task is to add a new REST API call to the DuraStore API which will allow for retrieving the latest report file.",1,1,2,1,2026-05-14T20:44:39Z,2026-05-14T20:59:15Z,875.811,"{""Decision"": 1}"
