dataset,run_index,issuekey_xi,issuekey_xj,title_xi,description_xi,title_xj,description_xj,predicted_Yi,actual_Yi,storypoint_xi,storypoint_xj,request_started_at,request_finished_at,request_runtime_seconds,raw_response
mule,5,MULE-8569,MULE-8583,Applications and corresponding domains should share the same OptionalObjectController,"OptionalObjectsController is used to track objects registered through registry-bootstrap.properties which are optional.    When an application belongs to a domain, that instance should be shared between the app and the domain.",Upgrade async-http-client to 1.9.21,This version includes several fixes but depends on also upgrading Grizzly.,1,1,5,3,2026-05-14T20:44:39Z,2026-05-14T21:04:56Z,1216.492,"{""Decision"": 1}"
mule,5,MULE-8817,MULE-8786,Upgrade to Spring 4.2.x,"We are in 4.1.6, wouldn't require a big effort.  Consider upgrading Spring security too.","WSC with basic auth wraps ""error""s HTTP status code by throwing exceptions with timeouts","When using WSC in conjunction with HTTP Basic Authentication (through HttpRequesterConfig) when bad credentials are used in the basic auth, the output I see is a timeout [1] rather than an exception caused by a 401 or 403 status code error.    To reproduce so, I'm attaching a small SOAP server (demo-soap-server.zip) and a mule app to try it out [2]. The endpoint I'm hitting is http://localhost:9000/acme-crm/orders?wsdl where the valid credentials are  user: admin  pass: admin.    In the mule app there are two flows to be executed   * (a) http://localhost:8081/goodCredentials where once it's hit you will see something like the following in a browser  {code:xml}<ns2:CreateResponse><return>0</return></ns2:CreateResponse>{code}  * and (b) http://localhost:8081/badCredentials where once it's hit you will wait for the default timeout of the WSC to be consumed, seeing at the end the stack trace in the mule app [1].    The issue here is that, despite the app will fail because of bad credentials, the developer should be warn that the error was an unauthorized rather than timed-outed.          [1] Mule app stack after hitting http://localhost:8081/badCredentials  {code:java|title=log of the mule application}  WARN  2015-07-16 17:54:43,634 [[wsc_wrong_cred].HTTP_Listener_Configuration.worker.01] org.apache.cxf.endpoint.ClientImpl: Timed out waiting for response to operation {http://support.cxf.module.mule.org/}invoke.  ERROR 2015-07-16 17:54:43,647 [[wsc_wrong_cred].HTTP_Listener_Configuration.worker.01] org.mule.exception.DefaultMessagingExceptionStrategy:   ********************************************************************************  Message               : Timed out waiting for response to operation {http://support.cxf.module.mule.org/}invoke.. Failed to route event via endpoint: org.mule.module.cxf.CxfOutboundMessageProcessor. Message payload is of type: PushbackInputStream  Type                  : org.mule.api.transport.DispatchException  Code                  : MULE_ERROR--2  JavaDoc               : http://www.mulesoft.org/docs/site/current3/apidocs/org/mule/api/transport/DispatchException.html  Payload               : java.io.PushbackInputStream@2ef70222  ********************************************************************************  Exception stack is:  1. Timed out waiting for response to operation {http://support.cxf.module.mule.org/}invoke. (java.io.IOException)    org.apache.cxf.endpoint.ClientImpl:740 (null)  2. Timed out waiting for response to operation {http://support.cxf.module.mule.org/}invoke.. Failed to route event via endpoint: org.mule.module.cxf.CxfOutboundMessageProcessor. Message payload is of type: PushbackInputStream (org.mule.api.transport.DispatchException)    org.mule.module.cxf.CxfOutboundMessageProcessor:163 (http://www.mulesoft.org/docs/site/current3/apidocs/org/mule/api/transport/DispatchException.html)  ********************************************************************************  Root Exception stack trace:  java.io.IOException: Timed out waiting for response to operation {http://support.cxf.module.mule.org/}invoke.    org.apache.cxf.endpoint.ClientImpl.waitResponse(ClientImpl.java:740)    org.apache.cxf.endpoint.ClientImpl.processResult(ClientImpl.java:661)    org.apache.cxf.endpoint.ClientImpl.doInvoke(ClientImpl.java:581)    org.apache.cxf.endpoint.ClientImpl.invoke(ClientImpl.java:481)    org.mule.module.cxf.CxfOutboundMessageProcessor.doSendWithClient(CxfOutboundMessageProcessor.java:281)    org.mule.module.cxf.CxfOutboundMessageProcessor.process(CxfOutboundMessageProcessor.java:128)    org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:24)    org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:107)    org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:44)    org.mule.processor.BlockingProcessorExecutor.executeNext(BlockingProcessorExecutor.java:94)    org.mule.processor.BlockingProcessorExecutor.execute(BlockingProcessorExecutor.java:56)    org.mule.processor.AbstractRequestResponseMessageProcessor.processBlocking(AbstractRequestResponseMessageProcessor.java:56)    org.mule.processor.AbstractRequestResponseMessageProcessor.process(AbstractRequestResponseMessageProcessor.java:47)    org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:24)    org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:107)    org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:44)    org.mule.processor.BlockingProcessorExecutor.executeNext(BlockingProcessorExecutor.java:94)    org.mule.processor.BlockingProcessorExecutor.execute(BlockingProcessorExecutor.java:56)    org.mule.module.ws.consumer.WSConsumer$1.processNext(WSConsumer.java:183)    org.mule.processor.AbstractRequestResponseMessageProcessor.processBlocking(AbstractRequestResponseMessageProcessor.java:56)    org.mule.processor.AbstractRequestResponseMessageProcessor.process(AbstractRequestResponseMessageProcessor.java:47)    org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:24)    org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:107)    org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:44)    org.mule.processor.BlockingProcessorExecutor.executeNext(BlockingProcessorExecutor.java:85)    org.mule.processor.BlockingProcessorExecutor.execute(BlockingProcessorExecutor.java:56)    org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:24)    org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:107)    org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:44)    org.mule.module.ws.consumer.WSConsumer.process(WSConsumer.java:107)    org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:24)    org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:107)    org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:44)    org.mule.processor.BlockingProcessorExecutor.executeNext(BlockingProcessorExecutor.java:85)    org.mule.processor.BlockingProcessorExecutor.execute(BlockingProcessorExecutor.java:56)    org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:24)    org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:44)    org.mule.processor.BlockingProcessorExecutor.executeNext(BlockingProcessorExecutor.java:94)    org.mule.processor.BlockingProcessorExecutor.execute(BlockingProcessorExecutor.java:56)    org.mule.processor.AsyncInterceptingMessageProcessor.process(AsyncInterceptingMessageProcessor.java:102)    org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:24)    org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:107)    org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:44)    org.mule.processor.BlockingProcessorExecutor.executeNext(BlockingProcessorExecutor.java:94)    org.mule.processor.BlockingProcess...  ********************************************************************************  {code}    [2] Mule application to try it out  {code:xml|title=mule app.xml}<?xml version=""1.0"" encoding=""UTF-8""?>    <mule xmlns:dw=""http://www.mulesoft.org/schema/mule/ee/dw"" xmlns:ws=""http://www.mulesoft.org/schema/mule/ws"" xmlns:http=""http://www.mulesoft.org/schema/mule/http"" xmlns=""http://www.mulesoft.org/schema/mule/core"" xmlns:doc=""http://www.mulesoft.org/schema/mule/documentation""  	xmlns:spring=""http://www.springframework.org/schema/beans"" version=""EE-3.7.0""  	xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""  	xsi:schemaLocation=""http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-current.xsd  http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd  http://www.mulesoft.org/schema/mule/ws http://www.mulesoft.org/schema/mule/ws/current/mule-ws.xsd  http://www.mulesoft.org/schema/mule/http http://www.mulesoft.org/schema/mule/http/current/mule-http.xsd  http://www.mulesoft.org/schema/mule/ee/dw http://www.mulesoft.org/schema/mule/ee/dw/current/dw.xsd"">      <http:listener-config name=""HTTP_Listener_Configuration"" host=""0.0.0.0"" port=""8081"" doc:name=""HTTP Listener Configuration""/>            <http:request-config name=""HTTP_Request_Configuration_GOOD_CREDS"" doc:name=""HTTP Request Configuration"">          <http:basic-authentication username=""admin"" password=""admin""/>      </http:request-config>      <http:request-config name=""HTTP_Request_Configuration_BAD_CREDS"" doc:name=""HTTP Request Configuration"">          <http:basic-authentication username=""admin"" password=""admin___AAAAAAAAAAAAAAAAAAAAAAA""/>      </http:request-config>            <ws:consumer-config name=""Web_Service_Consumer_BAD_CREDS"" wsdlLocation=""http://localhost:9000/acme-crm/orders?wsdl"" service=""OrderManagementService"" port=""OrderManagementPort"" serviceAddress=""http://localhost:9000/acme-crm/orders"" connectorConfig=""HTTP_Request_Configuration_BAD_CREDS"" doc:name=""Web Service Consumer""/>      <ws:consumer-config name=""Web_Service_Consumer_GOOD_CREDS"" wsdlLocation=""http://localhost:9000/acme-crm/orders?wsdl"" service=""OrderManagementService"" port=""OrderManagementPort"" serviceAddress=""http://localhost:9000/acme-crm/orders"" connectorConfig=""HTTP_Request_Configuration_GOOD_CREDS"" doc:name=""Web Service Consumer""/>                  <flow name=""wsc_wrong_credFlow"">          <http:listener config-ref=""HTTP_Listener_Configuration"" path=""/badCredentials"" doc:name=""badCredentials""/>          <dw:transform-message doc:name=""Transform Message"">              <dw:set-payload><![CDATA[%dw 1.0  %output application/xml  %namespace ns0 http://server.connect.mulesoft.org/  ---  {  	ns0#Create: {  		order: {  			client: ""failureCreatingOrder"",  			clientId: 1,  			description: ""someDesc"",  			id: 1,  			items: {  				sko: 1  			},  			shippingDate: |2003-10-01T23:57:59Z|  		}  	}  }]]></dw:set-payload>          </dw:transform-message>          <ws:consumer config-ref=""Web_Service_Consumer_BAD_CREDS"" operation=""Create"" doc:name=""Web Service Consumer""/>      </flow>      <flow name=""wsc_wrong_credFlow1"">          <http:listener config-ref=""HTTP_Listener_Configuration"" path=""/goodCredentials"" doc:name=""/goodCredentials""/>          <dw:transform-message doc:name=""Transform Message"">              <dw:set-payload><![CDATA[%dw 1.0  %output application/xml  %namespace ns0 http://server.connect.mulesoft.org/  ---  {  	ns0#Create: {  		order: {  			client: ""successCreatingOrder"",  			clientId: 1,  			description: ""description"",  			id: 1,  			items: {  				sko: 1  			},  			shippingDate: |2003-10-01T23:57:59Z|  		}  	}  }]]></dw:set-payload>          </dw:transform-message>          <ws:consumer config-ref=""Web_Service_Consumer_GOOD_CREDS"" operation=""Create"" doc:name=""Web Service Consumer""/>      </flow>  </mule>  {code}",-1,-1,1,8,2026-05-14T20:44:39Z,2026-05-14T21:04:57Z,1217.623,"{""Decision"": -1}"
mule,5,MULE-9149,MULE-8564,Upgrade antlr to 3.5,We need to upgrade this dependency to match the one in mule-common and avoid conflicts. The affected modules would be drools and jBPM.,Fix jffi version,"The JRuby pom doesn't specify a version for jffi, so Maven picks the last one available. As a result, each time a new version of jffi is released, the build breaks because the whitelist validation fails.    Fix in 1.2.9 which is the latest available at this moment",1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T21:04:57Z,1218.135,"{""Decision"": 1}"
mule,5,MULE-8822,MULE-8598,OAuth2 Refresh token logic fails after restart for preexistent connection,"This issue is related to the problem encountered in JIRA MULE-8277.    After restarting an application that uses the Box Connector, the first time a box request is made with a preexisting Box connection, that has an expired access token in its OAuthState, a refresh token process is triggered that does not attempt to save the refresh and access token obtained from box in the connector's ObjectStore.    The Box connector postAuthorize method invokes one of the connector's processors in order to retrieve the id of the user after the OAuth2 dance for identification purposes. That request within the postAuthorize triggers the first refresh token process for the connector on its first use after restart.    The way to reproduce the issue would be:  - Run a mule application on mule 3.6.2 with the Box Connector and a persistent Objectstore for it  - Do the OAuth dance with a Box user using the authorize MessageProcessor.  - Wait until the Box access token expires or modify it in the OAuthState saved in the Objectstore to make it invalid  - Restart the mule application and attempt to run a Box MessageProcessor like <box:get-user /> twice. (The first attempt should refresh but not save and the second should fail to refresh)",Deployment should fail when using Invalid MIME type,"When deploying the below config deployment should fail because MIME type does not exists. Now is failing in runtime when executing the flow    {code:xml}  <?xml version=""1.0"" encoding=""UTF-8""?>    <mule xmlns:scripting=""http://www.mulesoft.org/schema/mule/scripting"" xmlns:db=""http://www.mulesoft.org/schema/mule/db""          xmlns:tracking=""http://www.mulesoft.org/schema/mule/ee/tracking""          xmlns:http=""http://www.mulesoft.org/schema/mule/http"" xmlns=""http://www.mulesoft.org/schema/mule/core""          xmlns:doc=""http://www.mulesoft.org/schema/mule/documentation""          xmlns:spring=""http://www.springframework.org/schema/beans"" version=""EE-3.7.0""          xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-current.xsd  http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd  http://www.mulesoft.org/schema/mule/http http://www.mulesoft.org/schema/mule/http/current/mule-http.xsd  http://www.mulesoft.org/schema/mule/ee/tracking http://www.mulesoft.org/schema/mule/ee/tracking/current/mule-tracking-ee.xsd  http://www.mulesoft.org/schema/mule/db http://www.mulesoft.org/schema/mule/db/current/mule-db.xsd  http://www.mulesoft.org/schema/mule/scripting http://www.mulesoft.org/schema/mule/scripting/current/mule-scripting.xsd"">      <http:listener-config name=""HTTP_Listener_Configuration"" host=""0.0.0.0"" port=""8081"" doc:name=""HTTP Listener Configuration""/>      <http:request-config name=""HTTP_Request_Configuration3"" host=""localhost"" port=""8082"" doc:name=""HTTP Request Configuration""/>      <flow name=""nonblockingFlow"" processingStrategy=""non-blocking"">          <http:listener config-ref=""HTTP_Listener_Configuration"" path=""/"" doc:name=""HTTP"" allowedMethods=""GET""/>          <set-payload value=""Response OK"" encoding=""asdfsadf"" returnClass=""pepe"" name=""my-set-payload"" mimeType=""mimeTypeFake/fake"" ignoreBadInput=""false""/>      </flow>  </mule>  {code}",1,1,5,3,2026-05-14T20:44:39Z,2026-05-14T21:04:57Z,1218.254,"{""Decision"": 1}"
mule,5,MULE-8604,MULE-8576,Incorrect error processing on Jetty transport,"Jetty transport is not properly managing error conditions that occur when a MuleMessage fails to be created for the current request.  For example, if a request contains an invalid mimeType, it won't be possible to create a DefaultMuleMessage from it, an exception will be thrown to signal the error, but the returned response will be a 200 instead of 500. (NOTE: the problem exists only when there is no MuleMessage, once it has been created, then it works as expected)",Inbound properties copied to outbound properties not maintain their datatypes,"When the Inbound properties are copied to outbound properties they should maintain their datatypes. Right now they are setted to the default message type (Encoding = null, MimeType = \*/\*).    1) Send HTTP request to http://localhost:8081/copy_property .    2) In the first log you can check that the outbound property ""inboundProp"" has mimeType=""text/xml"" encoding=""UTF-8"" before the VM connector.     3) After the VM connector the inboundProperty ""inboundProp"" is copied from the inboundProperties to outboundProperties with ""<copy-properties propertyName=""inboundProp"" doc:name=""Copy Property""/>"".  Then you can check in the second logger that the Datatype of the ""inboundProp"" is set with encoding = null, mimeType = */*",-1,-1,2,3,2026-05-14T20:44:39Z,2026-05-14T21:04:58Z,1219.157,"{""Decision"": -1}"
mule,5,MULE-9078,MULE-8696,Add missing model validators,"The following ModelValidators are missing and should be added:    * Validate that all configuration models can be used with all operation models. This comes to the fact that an operation can require a connection type for which the available connection providers might be incompatible with certain configs (Moved to MULE-9214)  * Validate that no parameters, configs nor operations are named as any of the following reserved words: name, config, configRef, connection.  * Validate clashes on @ParameterGroup fields  * Move some validations currently in ImmutableParameterGroup to validators  * Validate that all connection providers have different names. Hint the user into using the @Alias annotation to customize the provider's names.",PROCESS_COMPLETE pipeline notification not sent when strategy is NB and the last component in the flow is not NB,"Having a flow using non-blocking processing strategy where the last component is not non-blocking prevents PROCESS_COMPLETE Pipeline Notification to be fired.    Steps:  1) Call the listener in the attached app  2) Check pipeline notifications    Expected:  - PROCESS_START, PROCESS_END and PROCESS_COMPLETE are fired  Actual:  - Only PROCESS_START and PROCESS_END are fired",1,1,5,1,2026-05-14T20:44:39Z,2026-05-14T21:04:59Z,1219.466,"{""Decision"": 1}"
mule,5,MULE-8827,MULE-9149,Tests for HTTP connector in HttpSecurityFilterFunctionalTestCase depend on tests executed one the HTTP transport,org.mule.module.cxf.HttpSecurityFilterFunctionalTestCase is executed on flows using HTTP transport and HTTP connector.  All test pass under the current configuration as the HTTP transport tests are executed before the HTTP connector's.   Running the connector test only or switching the order breaks the following tests:  * testAuthenticationAuthorisedGetHttps  * testAuthenticationAuthorisedPostHttps  * testAuthenticationFailureBadCredentialsGetHttps  * testAuthenticationFailureBadCredentialsPostHttps,Upgrade antlr to 3.5,We need to upgrade this dependency to match the one in mule-common and avoid conflicts. The affected modules would be drools and jBPM.,1,1,5,3,2026-05-14T20:44:39Z,2026-05-14T21:04:59Z,1220.259,"{""Decision"": 1}"
mule,5,MULE-8544,MULE-8548,Core schema for 3.6 is not defined and rubbish at the end of line,https://github.com/mulesoft/mule/blob/mule-3.x/modules/spring-config/src/main/resources/META-INF/spring.schemas#L11    And remove rubbish bracket at end of line.,Upgrade Spring security to 4.0.1.RELEASE,Spring dependencies were updated to 4.1.6 and keeping Spring security in 3.1.0 is an important risk.,-1,-1,1,5,2026-05-14T20:44:39Z,2026-05-14T21:05:00Z,1220.69,"{""Decision"": -1}"
mule,5,MULE-8531,MULE-9153,Fix validation module issues,Fix linked issues of the validations module,Add support for interfaces as parameters of an @Operation,"When using interfaces as parameters of an operation, it fails to generate the Extension module giving a missleading wrong error message.    Whe should add the support to have interfaces as parameters.  {code:java}  //Pojo code    public class SimplePojo  {      @Parameter      private String someField;        public String getSomeField()      {          return someField;      }        public void setSomeField(String someField)      {          this.someField = someField;      }  }    //Interface code  public interface MyInterface  {      String getSomeMessage(String orignal);  }    //@Operations code  public class ExtensionOperations {  	@Operation  	public SimplePojo pojoOperation(SimplePojo pojo) {  		return pojo;  	}    	@Operation  	public void interfaceOperation(MyInterface callback){    	}  }  {code}  Current error log:  {code}  org.mule.extension.api.exception.IllegalModelDefinitionException: Extension 'first' defines a operation of name 'operation' which contains a parameter of complex type 'class org.mule.module.extension.firstextension.SimplePojo'. However, operation of name 'interfaceOperation' defines a parameter of the same name but type 'org.mule.module.extension.firstextension.MyInterface'. Complex parameter of different types cannot have the same name.      org.mule.module.extension.internal.introspection.validation.NameClashModelValidator$ValidationDelegate.lambda$validateTopLevelParameters$37(NameClashModelValidator.java:137)    org.mule.module.extension.internal.introspection.validation.NameClashModelValidator$ValidationDelegate$$Lambda$26/490407158.accept(Unknown Source)    java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:184)    java.util.stream.ReferencePipeline$2$1.accept(ReferencePipeline.java:175)    java.util.Iterator.forEachRemaining(Iterator.java:116)    java.util.Spliterators$IteratorSpliterator.forEachRemaining(Spliterators.java:1801)    java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:512)    java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:502)    java.util.stream.ForEachOps$ForEachOp.evaluateSequential(ForEachOps.java:151)    java.util.stream.ForEachOps$ForEachOp$OfRef.evaluateSequential(ForEachOps.java:174)    java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:234)    java.util.stream.ReferencePipeline.forEach(ReferencePipeline.java:418)    org.mule.module.extension.internal.introspection.validation.NameClashModelValidator$ValidationDelegate.validateTopLevelParameters(NameClashModelValidator.java:121)    org.mule.module.extension.internal.introspection.validation.NameClashModelValidator$ValidationDelegate.validate(NameClashModelValidator.java:107)    org.mule.module.extension.internal.introspection.validation.NameClashModelValidator$ValidationDelegate.lambda$validate$33(NameClashModelValidator.java:77)    org.mule.module.extension.internal.introspection.validation.NameClashModelValidator$ValidationDelegate$$Lambda$27/1920186116.accept(Unknown Source)    java.util.Iterator.forEachRemaining(Iterator.java:116)    java.util.Spliterators$IteratorSpliterator.forEachRemaining(Spliterators.java:1801)    java.util.stream.ReferencePipeline$Head.forEach(ReferencePipeline.java:580)    org.mule.module.extension.internal.introspection.validation.NameClashModelValidator$ValidationDelegate.validate(NameClashModelValidator.java:77)    org.mule.module.extension.internal.introspection.validation.NameClashModelValidator$ValidationDelegate.access$000(NameClashModelValidator.java:52)    org.mule.module.extension.internal.introspection.validation.NameClashModelValidator.validate(NameClashModelValidator.java:49)    org.mule.module.extension.internal.introspection.DefaultExtensionFactory.lambda$createFrom$39(DefaultExtensionFactory.java:105)    org.mule.module.extension.internal.introspection.DefaultExtensionFactory$$Lambda$18/1393913553.accept(Unknown Source)    java.lang.Iterable.forEach(Iterable.java:75)    org.mule.module.extension.internal.introspection.DefaultExtensionFactory.createFrom(DefaultExtensionFactory.java:105)    org.mule.module.extension.internal.introspection.DefaultExtensionFactory.createFrom(DefaultExtensionFactory.java:94)    org.mule.module.extension.studio.internal.capability.studio.editor.StudioEditorGeneratorTest.testGeneration(StudioEditorGeneratorTest.java:63)    sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)    sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)    java.lang.reflect.Method.invoke(Method.java:497)    org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47)    org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)    org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44)    org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)    org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)    org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)    org.junit.rules.TestWatcher$1.evaluate(TestWatcher.java:55)  {code}",-1,1,13,2,2026-05-14T20:44:39Z,2026-05-14T21:05:00Z,1221.319,"{""Decision"": -1}"
mule,5,MULE-8555,MULE-8772,Promote to public api DefaultHttpListenerConfig.resolvePath or equivalent behavior,There's no way to resolve the full path of a listener using the public API.    Mule 3.6 offered the following method that was changed in 3.7:  {code}  public String resolvePath(String listenerPath)  {code},Create the new object store,Create the new object store.,1,-1,5,13,2026-05-14T20:44:39Z,2026-05-14T21:05:00Z,1221.397,"{""Decision"": 1}"
mule,5,MULE-8503,MULE-8743,"Remove the ""extension"" prefix from the generated XSD file name","Since per MULE-8485 we decided that extensions should not have any naming differentiator, the %s-extension-%s pattern which is now used to name generated XSD needs to change to be source agnostic.",Mule registry failing to lookup sub-flows,"When trying to do the following     ```  context.getRegistry().lookupObjects(SubflowMessageProcessorChainFactoryBean.class);  ```    Over a context that has been created with the following xml:  ```  <mule xmlns=""http://www.mulesoft.org/schema/mule/core""        xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""        xsi:schemaLocation=""          http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd"">          <sub-flow name=""firstFlow"">          <set-payload value=""#['real_payload']""/>      </sub-flow>    </mule>  ```    The method returns an empty collection.    When you do something like   ```  context.getRegistry.get(""firstFlow"")  ```    The bean is returned. It seems as if the problem is with the type lookup",-1,-1,1,8,2026-05-14T20:44:39Z,2026-05-14T21:05:01Z,1221.817,"{""Decision"": -1}"
mule,5,MULE-8506,MULE-8635,XSD Generator fails to generate documentation for attributes,We should check with [this tool|https://github.com/mulesoft/mule-tool-schema-doc] that the documentation generated for Validators extension is correct.,ConcurrentModificationException when hot deploying,To reproduce:  # Deploy first application in Mule Standalone CE  # Deploy second application to a different server (app1 depends on it)  # Load application with some requests (Don't know if this is needed to reproduce)  # Deploy third application by moving the exploded app to apps directory,-1,-1,5,8,2026-05-14T20:44:39Z,2026-05-14T21:05:01Z,1222.405,"{""Decision"": -1}"
mule,5,MULE-8693,MULE-8501,XA transaction must set tx timeout in XA resources,XA transaction must set tx timeout in XA resources,ExtensionManagerConfigurationBuilder not invoked when Mule starts in standalone mode,"When starting in standalone mode, the ExtensionManagerConfigurationBuilder is not been invoked and thus applications fail to deploy if they contain any extensions",1,1,3,1,2026-05-14T20:44:39Z,2026-05-14T21:05:02Z,1223.152,"{""Decision"": 1}"
mule,5,MULE-9158,MULE-8521,Change TransformationService to not mutate MuleMessage,There are two parts to this:  * applyTransformers() methods:  ** Update applyTransformers() method signatures to return a MuleMessage instance.  ** Change implementation of  applyTransformers() to return a new message instance with the result of the transformation rather than mutating the original message instance.  ** Update all uses to use the return value as the result of the transformation.  * getPayload() methods:  ** Remove the logic that transparently transforms consumable payloads by mutating the message and setting a byte[] representation.   ** Calls to getPayload() that require transformation of a consumable payload will now fail.  ** Update uses to perform transformation to non-consumable prior to getPayload() if required.  ** Update getPayloadForLogging() implementation to return something like “Stream payload (InputStream)” instead of failing or performing translation. ** Ensure getPayloadForLogging() is only used for system logging and not used be user configured <logger/> component.,Validators fail when used with a MEL expression inside a component,"When you use a MEL expression Validator inside another component, the following error is thrown:    {quote}  ********************************************************************************  Message               : Execution of the expression ""validator.validateUrl('http://www.mulesoft.com')"" failed. (org.mule.api.expression.ExpressionRuntimeException). Message payload is of type: NullPayload  Code                  : MULE_ERROR--2  --------------------------------------------------------------------------------  Exception stack is:  1. [Error: unresolvable property or identifier: _muleEvent]  [Near : {... tension.validation.internal.el.ValidatorElContext(_muleEvent) ....}]                                                                           ^  [Line: 1, Column: 66] (org.mule.mvel2.PropertyAccessException)    org.mule.mvel2.optimizers.impl.refl.ReflectiveAccessorOptimizer:693 (http://www.mulesoft.org/docs/site/current3/apidocs/org/mule/mvel2/PropertyAccessException.html)  2. Execution of the expression ""validator.validateUrl('http://www.mulesoft.com')"" failed. (org.mule.api.expression.ExpressionRuntimeException)    org.mule.el.mvel.MVELExpressionLanguage:202 (http://www.mulesoft.org/docs/site/current3/apidocs/org/mule/api/expression/ExpressionRuntimeException.html)  3. Execution of the expression ""validator.validateUrl('http://www.mulesoft.com')"" failed. (org.mule.api.expression.ExpressionRuntimeException). Message payload is of type: NullPayload (org.mule.api.MessagingException)    org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor:32 (http://www.mulesoft.org/docs/site/current3/apidocs/org/mule/api/MessagingException.html)  --------------------------------------------------------------------------------  Root Exception stack trace:  [Error: unresolvable property or identifier: _muleEvent]  [Near : {... tension.validation.internal.el.ValidatorElContext(_muleEvent) ....}]                                                                           ^  [Line: 1, Column: 66]    org.mule.mvel2.optimizers.impl.refl.ReflectiveAccessorOptimizer.getBeanProperty(ReflectiveAccessorOptimizer.java:693)    org.mule.mvel2.optimizers.impl.refl.ReflectiveAccessorOptimizer.compileGetChain(ReflectiveAccessorOptimizer.java:337)    org.mule.mvel2.optimizers.impl.refl.ReflectiveAccessorOptimizer.optimizeAccessor(ReflectiveAccessorOptimizer.java:140)      + 3 more (set debug level logging or '-Dmule.verbose.exceptions=true' for everything)  ********************************************************************************  {quote}",1,1,8,5,2026-05-14T20:44:39Z,2026-05-14T21:05:03Z,1223.635,"{""Decision"": 1}"
